moment|url
1557238533464.484|https://yandex.ru/maps/213/moscow/?clid=155842&ll=37.590180%2C55.733851&mode=search&ol=geo&ouri=ymapsbm1%3A%2F%2Fgeo%3Fll%3D37.587093%252C55.733974%26spn%3D0.001000%252C0.001000%26text%3D%25D0%25A0%25D0%25BE%25D1%2581%25D1%2581%25D0%25B8%25D1%258F%252C%2520%25D0%259C%25D0%25BE%25D1%2581%25D0%25BA%25D0%25B2%25D0%25B0%252C%2520%25D1%2583%25D0%25BB%25D0%25B8%25D1%2586%25D0%25B0%2520%25D0%259B%25D1%258C%25D0%25B2%25D0%25B0%2520%25D0%25A2%25D0%25BE%25D0%25BB%25D1%2581%25D1%2582%25D0%25BE%25D0%25B3%25D0%25BE%252C%252016%2520&win=36&z=17
1557238531192.6729|https://yandex.ru/maps/213/moscow/?clid=155842&ll=37.590180%2C55.733851&mode=search&ol=geo&ouri=ymapsbm1%3A%2F%2Fgeo%3Fll%3D37.587093%252C55.733974%26spn%3D0.001000%252C0.001000%26text%3D%25D0%25A0%25D0%25BE%25D1%2581%25D1%2581%25D0%25B8%25D1%258F%252C%2520%25D0%259C%25D0%25BE%25D1%2581%25D0%25BA%25D0%25B2%25D0%25B0%252C%2520%25D1%2583%25D0%25BB%25D0%25B8%25D1%2586%25D0%25B0%2520%25D0%259B%25D1%258C%25D0%25B2%25D0%25B0%2520%25D0%25A2%25D0%25BE%25D0%25BB%25D1%2581%25D1%2582%25D0%25BE%25D0%25B3%25D0%25BE%252C%252016%2520&win=36&z=16
1557238529836.343|https://yandex.ru/maps/213/moscow/?clid=155842&ll=37.587927%2C55.733585&mode=search&ol=geo&ouri=ymapsbm1%3A%2F%2Fgeo%3Fll%3D37.587093%252C55.733974%26spn%3D0.001000%252C0.001000%26text%3D%25D0%25A0%25D0%25BE%25D1%2581%25D1%2581%25D0%25B8%25D1%258F%252C%2520%25D0%259C%25D0%25BE%25D1%2581%25D0%25BA%25D0%25B2%25D0%25B0%252C%2520%25D1%2583%25D0%25BB%25D0%25B8%25D1%2586%25D0%25B0%2520%25D0%259B%25D1%258C%25D0%25B2%25D0%25B0%2520%25D0%25A2%25D0%25BE%25D0%25BB%25D1%2581%25D1%2582%25D0%25BE%25D0%25B3%25D0%25BE%252C%252016%2520&win=36&z=16
1557238528375.265|https://yandex.ru/maps/213/moscow/?clid=155842&ll=37.587927%2C55.733585&mode=search&ol=geo&ouri=ymapsbm1%3A%2F%2Fgeo%3Fll%3D37.587093%252C55.733974%26spn%3D0.001000%252C0.001000%26text%3D%25D0%25A0%25D0%25BE%25D1%2581%25D1%2581%25D0%25B8%25D1%258F%252C%2520%25D0%259C%25D0%25BE%25D1%2581%25D0%25BA%25D0%25B2%25D0%25B0%252C%2520%25D1%2583%25D0%25BB%25D0%25B8%25D1%2586%25D0%25B0%2520%25D0%259B%25D1%258C%25D0%25B2%25D0%25B0%2520%25D0%25A2%25D0%25BE%25D0%25BB%25D1%2581%25D1%2582%25D0%25BE%25D0%25B3%25D0%25BE%252C%252016%2520&win=36&z=17
1557238526111.9531|https://yandex.ru/maps/213/moscow/?clid=155842&ll=37.587927%2C55.733585&mode=search&ol=geo&ouri=ymapsbm1%3A%2F%2Fgeo%3Fll%3D37.587093%252C55.733974%26spn%3D0.001000%252C0.001000%26text%3D%25D0%25A0%25D0%25BE%25D1%2581%25D1%2581%25D0%25B8%25D1%258F%252C%2520%25D0%259C%25D0%25BE%25D1%2581%25D0%25BA%25D0%25B2%25D0%25B0%252C%2520%25D1%2583%25D0%25BB%25D0%25B8%25D1%2586%25D0%25B0%2520%25D0%259B%25D1%258C%25D0%25B2%25D0%25B0%2520%25D0%25A2%25D0%25BE%25D0%25BB%25D1%2581%25D1%2582%25D0%25BE%25D0%25B3%25D0%25BE%252C%252016%2520&win=36&z=18
1557238524735.155|https://yandex.ru/maps/213/moscow/?clid=155842&ll=37.587927%2C55.733585&mode=search&ol=geo&ouri=ymapsbm1%3A%2F%2Fgeo%3Fll%3D37.587093%252C55.733974%26spn%3D0.001000%252C0.001000%26text%3D%25D0%25A0%25D0%25BE%25D1%2581%25D1%2581%25D0%25B8%25D1%258F%252C%2520%25D0%259C%25D0%25BE%25D1%2581%25D0%25BA%25D0%25B2%25D0%25B0%252C%2520%25D1%2583%25D0%25BB%25D0%25B8%25D1%2586%25D0%25B0%2520%25D0%259B%25D1%258C%25D0%25B2%25D0%25B0%2520%25D0%25A2%25D0%25BE%25D0%25BB%25D1%2581%25D1%2582%25D0%25BE%25D0%25B3%25D0%25BE%252C%252016%2520&win=36&z=19
1557238522800.465|https://yandex.ru/maps/213/moscow/?clid=155842&ll=37.587465%2C55.733825&mode=search&ol=geo&ouri=ymapsbm1%3A%2F%2Fgeo%3Fll%3D37.587093%252C55.733974%26spn%3D0.001000%252C0.001000%26text%3D%25D0%25A0%25D0%25BE%25D1%2581%25D1%2581%25D0%25B8%25D1%258F%252C%2520%25D0%259C%25D0%25BE%25D1%2581%25D0%25BA%25D0%25B2%25D0%25B0%252C%2520%25D1%2583%25D0%25BB%25D0%25B8%25D1%2586%25D0%25B0%2520%25D0%259B%25D1%258C%25D0%25B2%25D0%25B0%2520%25D0%25A2%25D0%25BE%25D0%25BB%25D1%2581%25D1%2582%25D0%25BE%25D0%25B3%25D0%25BE%252C%252016%2520&win=36&z=19
1557238521276.198|https://yandex.ru/maps/213/moscow/?clid=155842&ll=37.587093%2C55.733969&mode=search&ol=geo&ouri=ymapsbm1%3A%2F%2Fgeo%3Fll%3D37.587093%252C55.733974%26spn%3D0.001000%252C0.001000%26text%3D%25D0%25A0%25D0%25BE%25D1%2581%25D1%2581%25D0%25B8%25D1%258F%252C%2520%25D0%259C%25D0%25BE%25D1%2581%25D0%25BA%25D0%25B2%25D0%25B0%252C%2520%25D1%2583%25D0%25BB%25D0%25B8%25D1%2586%25D0%25B0%2520%25D0%259B%25D1%258C%25D0%25B2%25D0%25B0%2520%25D0%25A2%25D0%25BE%25D0%25BB%25D1%2581%25D1%2582%25D0%25BE%25D0%25B3%25D0%25BE%252C%252016%2520&win=36&z=19
1557238520490.1072|https://yandex.ru/maps/213/moscow/?clid=155842&ll=37.587093%2C55.733969&mode=search&ol=geo&ouri=ymapsbm1%3A%2F%2Fgeo%3Fll%3D37.587093%252C55.733974%26spn%3D0.001000%252C0.001000%26text%3D%25D0%25A0%25D0%25BE%25D1%2581%25D1%2581%25D0%25B8%25D1%258F%252C%2520%25D0%259C%25D0%25BE%25D1%2581%25D0%25BA%25D0%25B2%25D0%25B0%252C%2520%25D1%2583%25D0%25BB%25D0%25B8%25D1%2586%25D0%25B0%2520%25D0%259B%25D1%258C%25D0%25B2%25D0%25B0%2520%25D0%25A2%25D0%25BE%25D0%25BB%25D1%2581%25D1%2582%25D0%25BE%25D0%25B3%25D0%25BE%252C%252016%2520&win=36&z=18
1557238519745.775|https://yandex.ru/maps/213/moscow/?clid=155842&ll=37.587093%2C55.733969&mode=search&ol=geo&ouri=ymapsbm1%3A%2F%2Fgeo%3Fll%3D37.587093%252C55.733974%26spn%3D0.001000%252C0.001000%26text%3D%25D0%25A0%25D0%25BE%25D1%2581%25D1%2581%25D0%25B8%25D1%258F%252C%2520%25D0%259C%25D0%25BE%25D1%2581%25D0%25BA%25D0%25B2%25D0%25B0%252C%2520%25D1%2583%25D0%25BB%25D0%25B8%25D1%2586%25D0%25B0%2520%25D0%259B%25D1%258C%25D0%25B2%25D0%25B0%2520%25D0%25A2%25D0%25BE%25D0%25BB%25D1%2581%25D1%2582%25D0%25BE%25D0%25B3%25D0%25BE%252C%252016%2520&win=36&z=17
1557238514443.294|https://yandex.ru/maps/213/moscow/?clid=155842&ll=37.587093%2C55.733969&mode=search&ol=geo&ouri=ymapsbm1%3A%2F%2Fgeo%3Fll%3D37.587093%252C55.733974%26spn%3D0.001000%252C0.001000%26text%3D%25D0%25A0%25D0%25BE%25D1%2581%25D1%2581%25D0%25B8%25D1%258F%252C%2520%25D0%259C%25D0%25BE%25D1%2581%25D0%25BA%25D0%25B2%25D0%25B0%252C%2520%25D1%2583%25D0%25BB%25D0%25B8%25D1%2586%25D0%25B0%2520%25D0%259B%25D1%258C%25D0%25B2%25D0%25B0%2520%25D0%25A2%25D0%25BE%25D0%25BB%25D1%2581%25D1%2582%25D0%25BE%25D0%25B3%25D0%25BE%252C%252016%2520&win=36&z=16
1557238512321.869|https://yandex.ru/maps/213/moscow/?clid=155842&ll=37.422782%2C55.854441&mode=search&ol=geo&ouri=ymapsbm1%3A%2F%2Fgeo%3Fll%3D37.587093%252C55.733974%26spn%3D0.001000%252C0.001000%26text%3D%25D0%25A0%25D0%25BE%25D1%2581%25D1%2581%25D0%25B8%25D1%258F%252C%2520%25D0%259C%25D0%25BE%25D1%2581%25D0%25BA%25D0%25B2%25D0%25B0%252C%2520%25D1%2583%25D0%25BB%25D0%25B8%25D1%2586%25D0%25B0%2520%25D0%259B%25D1%258C%25D0%25B2%25D0%25B0%2520%25D0%25A2%25D0%25BE%25D0%25BB%25D1%2581%25D1%2582%25D0%25BE%25D0%25B3%25D0%25BE%252C%252016%2520&win=36&z=15
1557238505974.581|https://yandex.ru/maps/213/moscow/?clid=155842&ll=37.422782%2C55.854441&mode=search&ol=geo&ouri=ymapsbm1%3A%2F%2Fgeo%3Fll%3D37.422585%252C55.858337%26spn%3D0.033531%252C0.007938%26text%3D%25D0%25A0%25D0%25BE%25D1%2581%25D1%2581%25D0%25B8%25D1%258F%252C%2520%25D0%259C%25D0%25BE%25D1%2581%25D0%25BA%25D0%25B2%25D0%25B0%252C%2520%25D1%2583%25D0%25BB%25D0%25B8%25D1%2586%25D0%25B0%2520%25D0%2593%25D0%25B5%25D1%2580%25D0%25BE%25D0%25B5%25D0%25B2%2520%25D0%259F%25D0%25B0%25D0%25BD%25D1%2584%25D0%25B8%25D0%25BB%25D0%25BE%25D0%25B2%25D1%2586%25D0%25B5%25D0%25B2%2520&win=36&z=15
1557238504599.9082|https://yandex.ru/maps/213/moscow/?clid=155842&ll=37.520925%2C55.824529&mode=search&ol=geo&ouri=ymapsbm1%3A%2F%2Fgeo%3Fll%3D37.422585%252C55.858337%26spn%3D0.033531%252C0.007938%26text%3D%25D0%25A0%25D0%25BE%25D1%2581%25D1%2581%25D0%25B8%25D1%258F%252C%2520%25D0%259C%25D0%25BE%25D1%2581%25D0%25BA%25D0%25B2%25D0%25B0%252C%2520%25D1%2583%25D0%25BB%25D0%25B8%25D1%2586%25D0%25B0%2520%25D0%2593%25D0%25B5%25D1%2580%25D0%25BE%25D0%25B5%25D0%25B2%2520%25D0%259F%25D0%25B0%25D0%25BD%25D1%2584%25D0%25B8%25D0%25BB%25D0%25BE%25D0%25B2%25D1%2586%25D0%25B5%25D0%25B2%2520&win=36&z=12
1557238495559.917|https://yandex.ru/maps/213/moscow/?clid=155842&ll=37.520925%2C55.824529&win=36&z=12
1557238494641.031|https://yandex.ru/maps/213/moscow/?clid=155842&ll=37.675599%2C55.824529&win=36&z=12
1557238494191.3381|https://yandex.ru/maps/213/moscow/?clid=155842&ll=37.675599%2C55.824529&win=36&z=11
1557238493605.511|https://yandex.ru/maps/213/moscow/?clid=155842&ll=37.675599%2C55.824529&win=36&z=10
1557238493485.273|https://yandex.ru/maps/?clid=155842&ll=37.675599%2C55.824529&win=36&z=10
1557238485444.285|https://yandex.ru/maps/?clid=155842&ll=37.364325%2C55.744695&win=36&z=10
1557238485324.066|https://yandex.ru/maps/213/moscow/?clid=155842&ll=37.364325%2C55.744695&win=36&z=10
1557238481591.5571|https://yandex.ru/maps/213/moscow/?clid=155842&ll=37.622504%2C55.753215&win=36&z=10
1557238480911.138|https://yandex.ru/maps/?clid=155842&ll=37.622504%2C55.753215&win=36&z=10
1557238479838.9138|https://yandex.ru/maps/?clid=155842&win=36
1557238479783.601|https://yandex.ru/maps/?win=36&clid=155842
1557238320275.848|https://towardsdatascience.com/hidden-markov-models-for-time-series-classification-basic-overview-a59b74e5e65b
1557238316498.045|https://towardsdatascience.com/hidden-markov-models-for-time-series-classification-basic-overview-a59b74e5e65b?gi=7c5381465c0a
1557238308000.836|https://www.google.com/search?q=hidden+markov+models&source=lnms&tbm=isch&sa=X&ved=0ahUKEwj4t-7czIniAhUTxMQBHdl8DysQ_AUIDygC&biw=1440&bih=789#imgrc=459Bohu2dlPO2M:
1557238307996.303|https://www.google.com/search?q=hidden+markov+models&source=lnms&tbm=isch&sa=X&ved=0ahUKEwj4t-7czIniAhUTxMQBHdl8DysQ_AUIDygC&biw=1440&bih=789
1557238298325.564|https://www.google.com/search?q=hidden+markov+models&oq=hidden+markov+models&aqs=chrome..69i57j0l5.4518j1j7&sourceid=chrome&ie=UTF-8
1557238290182.495|https://vk.com/im?q=reffe%D0%BF%D1%80%D0%B8%D0%B2%D0%B5%D1%82%20%D0%BA%D0%B0%D0%BA%20%D1%82%D0%B5%D0%B1%D1%8F%20%D0%B7%D0%BE%D0%B2%D1%83%D1%82%3F%20%D0%BC%D0%B5%D0%BD%D1%8F%20%D0%BC%D0%B0%D0%BA%D1%81%D0%B8%D0%BC%2C%20%D0%B0%20%D1%82%D0%B5%D0%B1%D1%8F%3F
1557238289788.099|https://vk.com/im?q=reffe%D0%BF%D1%80%D0%B8%D0%B2%D0%B5%D1%82%20%D0%BA%D0%B0%D0%BA%20%D1%82%D0%B5%D0%B1%D1%8F%20%D0%B7%D0%BE%D0%B2%D1%83%D1%82%3F%20%D0%BC%D0%B5%D0%BD%D1%8F%20%D0%BC%D0%B0%D0%BA%D1%81%D0%B8%D0%BC%2C%20%D0%B0%20%D1%82%D0%B5%D0%B1%D1%8F
1557238289645.846|https://vk.com/im?q=reffe%D0%BF%D1%80%D0%B8%D0%B2%D0%B5%D1%82%20%D0%BA%D0%B0%D0%BA%20%D1%82%D0%B5%D0%B1%D1%8F%20%D0%B7%D0%BE%D0%B2%D1%83%D1%82%3F%20%D0%BC%D0%B5%D0%BD%D1%8F%20%D0%BC%D0%B0%D0%BA%D1%81%D0%B8%D0%BC%2C%20%D0%B0%20%D1%82%D0%B5%D0%B1
1557238289499.428|https://vk.com/im?q=reffe%D0%BF%D1%80%D0%B8%D0%B2%D0%B5%D1%82%20%D0%BA%D0%B0%D0%BA%20%D1%82%D0%B5%D0%B1%D1%8F%20%D0%B7%D0%BE%D0%B2%D1%83%D1%82%3F%20%D0%BC%D0%B5%D0%BD%D1%8F%20%D0%BC%D0%B0%D0%BA%D1%81%D0%B8%D0%BC%2C%20%D0%B0%20%D1%82%D0%B5
1557238289406.136|https://vk.com/im?q=reffe%D0%BF%D1%80%D0%B8%D0%B2%D0%B5%D1%82%20%D0%BA%D0%B0%D0%BA%20%D1%82%D0%B5%D0%B1%D1%8F%20%D0%B7%D0%BE%D0%B2%D1%83%D1%82%3F%20%D0%BC%D0%B5%D0%BD%D1%8F%20%D0%BC%D0%B0%D0%BA%D1%81%D0%B8%D0%BC%2C%20%D0%B0%20%D1%82
1557238289141.022|https://vk.com/im?q=reffe%D0%BF%D1%80%D0%B8%D0%B2%D0%B5%D1%82%20%D0%BA%D0%B0%D0%BA%20%D1%82%D0%B5%D0%B1%D1%8F%20%D0%B7%D0%BE%D0%B2%D1%83%D1%82%3F%20%D0%BC%D0%B5%D0%BD%D1%8F%20%D0%BC%D0%B0%D0%BA%D1%81%D0%B8%D0%BC%2C%20%D0%B0
1557238288837.574|https://vk.com/im?q=reffe%D0%BF%D1%80%D0%B8%D0%B2%D0%B5%D1%82%20%D0%BA%D0%B0%D0%BA%20%D1%82%D0%B5%D0%B1%D1%8F%20%D0%B7%D0%BE%D0%B2%D1%83%D1%82%3F%20%D0%BC%D0%B5%D0%BD%D1%8F%20%D0%BC%D0%B0%D0%BA%D1%81%D0%B8%D0%BC%2C
1557238287993.267|https://vk.com/im?q=reffe%D0%BF%D1%80%D0%B8%D0%B2%D0%B5%D1%82%20%D0%BA%D0%B0%D0%BA%20%D1%82%D0%B5%D0%B1%D1%8F%20%D0%B7%D0%BE%D0%B2%D1%83%D1%82%3F%20%D0%BC%D0%B5%D0%BD%D1%8F%20%D0%BC%D0%B0%D0%BA%D1%81%D0%B8%D0%BC
1557238287810.896|https://vk.com/im?q=reffe%D0%BF%D1%80%D0%B8%D0%B2%D0%B5%D1%82%20%D0%BA%D0%B0%D0%BA%20%D1%82%D0%B5%D0%B1%D1%8F%20%D0%B7%D0%BE%D0%B2%D1%83%D1%82%3F%20%D0%BC%D0%B5%D0%BD%D1%8F%20%D0%BC%D0%B0%D0%BA%D1%81%D0%B8
1557238287710.85|https://vk.com/im?q=reffe%D0%BF%D1%80%D0%B8%D0%B2%D0%B5%D1%82%20%D0%BA%D0%B0%D0%BA%20%D1%82%D0%B5%D0%B1%D1%8F%20%D0%B7%D0%BE%D0%B2%D1%83%D1%82%3F%20%D0%BC%D0%B5%D0%BD%D1%8F%20%D0%BC%D0%B0%D0%BA%D1%81
1557238287491.684|https://vk.com/im?q=reffe%D0%BF%D1%80%D0%B8%D0%B2%D0%B5%D1%82%20%D0%BA%D0%B0%D0%BA%20%D1%82%D0%B5%D0%B1%D1%8F%20%D0%B7%D0%BE%D0%B2%D1%83%D1%82%3F%20%D0%BC%D0%B5%D0%BD%D1%8F%20%D0%BC%D0%B0%D0%BA
1557238287320.8088|https://vk.com/im?q=reffe%D0%BF%D1%80%D0%B8%D0%B2%D0%B5%D1%82%20%D0%BA%D0%B0%D0%BA%20%D1%82%D0%B5%D0%B1%D1%8F%20%D0%B7%D0%BE%D0%B2%D1%83%D1%82%3F%20%D0%BC%D0%B5%D0%BD%D1%8F%20%D0%BC%D0%B0
1557238287131.703|https://vk.com/im?q=reffe%D0%BF%D1%80%D0%B8%D0%B2%D0%B5%D1%82%20%D0%BA%D0%B0%D0%BA%20%D1%82%D0%B5%D0%B1%D1%8F%20%D0%B7%D0%BE%D0%B2%D1%83%D1%82%3F%20%D0%BC%D0%B5%D0%BD%D1%8F%20%D0%BC
1557238286609.932|https://vk.com/im?q=reffe%D0%BF%D1%80%D0%B8%D0%B2%D0%B5%D1%82%20%D0%BA%D0%B0%D0%BA%20%D1%82%D0%B5%D0%B1%D1%8F%20%D0%B7%D0%BE%D0%B2%D1%83%D1%82%3F%20%D0%BC%D0%B5%D0%BD%D1%8F
1557238286438.14|https://vk.com/im?q=reffe%D0%BF%D1%80%D0%B8%D0%B2%D0%B5%D1%82%20%D0%BA%D0%B0%D0%BA%20%D1%82%D0%B5%D0%B1%D1%8F%20%D0%B7%D0%BE%D0%B2%D1%83%D1%82%3F%20%D0%BC%D0%B5%D0%BD
1557238286166.379|https://vk.com/im?q=reffe%D0%BF%D1%80%D0%B8%D0%B2%D0%B5%D1%82%20%D0%BA%D0%B0%D0%BA%20%D1%82%D0%B5%D0%B1%D1%8F%20%D0%B7%D0%BE%D0%B2%D1%83%D1%82%3F%20%D0%BC%D0%B5
1557238286028.594|https://vk.com/im?q=reffe%D0%BF%D1%80%D0%B8%D0%B2%D0%B5%D1%82%20%D0%BA%D0%B0%D0%BA%20%D1%82%D0%B5%D0%B1%D1%8F%20%D0%B7%D0%BE%D0%B2%D1%83%D1%82%3F%20%D0%BC
1557238285478.1548|https://vk.com/im?q=reffe%D0%BF%D1%80%D0%B8%D0%B2%D0%B5%D1%82%20%D0%BA%D0%B0%D0%BA%20%D1%82%D0%B5%D0%B1%D1%8F%20%D0%B7%D0%BE%D0%B2%D1%83%D1%82%3F
1557238285039.648|https://vk.com/im?q=reffe%D0%BF%D1%80%D0%B8%D0%B2%D0%B5%D1%82%20%D0%BA%D0%B0%D0%BA%20%D1%82%D0%B5%D0%B1%D1%8F%20%D0%B7%D0%BE%D0%B2%D1%83%D1%82
1557238284866.601|https://vk.com/im?q=reffe%D0%BF%D1%80%D0%B8%D0%B2%D0%B5%D1%82%20%D0%BA%D0%B0%D0%BA%20%D1%82%D0%B5%D0%B1%D1%8F%20%D0%B7%D0%BE%D0%B2%D1%83
1557238284687.0798|https://vk.com/im?q=reffe%D0%BF%D1%80%D0%B8%D0%B2%D0%B5%D1%82%20%D0%BA%D0%B0%D0%BA%20%D1%82%D0%B5%D0%B1%D1%8F%20%D0%B7%D0%BE%D0%B2
1557238284474.2178|https://vk.com/im?q=reffe%D0%BF%D1%80%D0%B8%D0%B2%D0%B5%D1%82%20%D0%BA%D0%B0%D0%BA%20%D1%82%D0%B5%D0%B1%D1%8F%20%D0%B7%D0%BE
1557238284176.655|https://vk.com/im?q=reffe%D0%BF%D1%80%D0%B8%D0%B2%D0%B5%D1%82%20%D0%BA%D0%B0%D0%BA%20%D1%82%D0%B5%D0%B1%D1%8F%20%D0%B7
1557238283701.137|https://vk.com/im?q=reffe%D0%BF%D1%80%D0%B8%D0%B2%D0%B5%D1%82%20%D0%BA%D0%B0%D0%BA%20%D1%82%D0%B5%D0%B1%D1%8F
1557238283518.689|https://vk.com/im?q=reffe%D0%BF%D1%80%D0%B8%D0%B2%D0%B5%D1%82%20%D0%BA%D0%B0%D0%BA%20%D1%82%D0%B5%D0%B1
1557238283355.171|https://vk.com/im?q=reffe%D0%BF%D1%80%D0%B8%D0%B2%D0%B5%D1%82%20%D0%BA%D0%B0%D0%BA%20%D1%82%D0%B5
1557238283267.552|https://vk.com/im?q=reffe%D0%BF%D1%80%D0%B8%D0%B2%D0%B5%D1%82%20%D0%BA%D0%B0%D0%BA%20%D1%82
1557238282948.921|https://vk.com/im?q=reffe%D0%BF%D1%80%D0%B8%D0%B2%D0%B5%D1%82%20%D0%BA%D0%B0%D0%BA
1557238282793.975|https://vk.com/im?q=reffe%D0%BF%D1%80%D0%B8%D0%B2%D0%B5%D1%82%20%D0%BA%D0%B0
1557238282598.0981|https://vk.com/im?q=reffe%D0%BF%D1%80%D0%B8%D0%B2%D0%B5%D1%82%20%D0%BA
1557238282363.1301|https://vk.com/im?q=reffe%D0%BF%D1%80%D0%B8%D0%B2%D0%B5%D1%82
1557238282280.67|https://vk.com/im?q=reffe%D0%BF%D1%80%D0%B8%D0%B2%D0%B5
1557238282084.5671|https://vk.com/im?q=reffe%D0%BF%D1%80%D0%B8%D0%B2
1557238281920.286|https://vk.com/im?q=reffe%D0%BF%D1%80%D0%B8
1557238281750.29|https://vk.com/im?q=reffe%D0%BF%D1%80
1557238281599.511|https://vk.com/im?q=reffe%D0%BF
1557238280109.087|https://vk.com/im?q=reffe
1557238280008.548|https://vk.com/im?q=reff
1557238279281.893|https://vk.com/im?q=ref
1557238278902.076|https://vk.com/im?q=re
1557237864271.58|https://www.google.com/search?q=tranpfrwbb&oq=t&aqs=chrome.0.69i59j69i60l4j69i59.851j0j4&sourceid=chrome&ie=UTF-8
1557231636093.811|https://www.instagram.com/volochkova_art/
1557230451255.39|https://www.google.com/search?q=instagram&oq=in&aqs=chrome.1.69i57j0j69i60l3j0.5001j0j4&sourceid=chrome&ie=UTF-8
1557230271792.072|https://www.youtube.com/watch?v=Ifuj-DwPprE
1557230008885.319|https://vk.com/id71874357
1557229993717.0989|https://vk.com/id6272668
1557229992578.6082|https://vk.com/id6272668?z=photo6272668_456239892%2Falbum6272668_0%2Frev
1557229954603.574|https://vk.com/id71874357?z=photo71874357_369490998%2Fphotos71874357
1557229953319.962|https://vk.com/id71874357?z=photo71874357_369847989%2Fphotos71874357
1557229936659.82|https://vk.com/id71874357?z=photo71874357_370264360%2Fphotos71874357
1557229935647.374|https://vk.com/id71874357?z=photo71874357_370358995%2Fphotos71874357
1557229935077.3708|https://vk.com/id71874357?z=photo71874357_372074230%2Fphotos71874357
1557229934318.2969|https://vk.com/id71874357?z=photo71874357_372074277%2Fphotos71874357
1557229932252.21|https://vk.com/id71874357?z=photo71874357_372520064%2Fphotos71874357
1557229930809.2908|https://vk.com/id71874357?z=photo71874357_373933002%2Fphotos71874357
1557229929032.791|https://vk.com/id71874357?z=photo71874357_376358349%2Fphotos71874357
1557229926030.5059|https://vk.com/id71874357?z=photo71874357_376358585%2Fphotos71874357
1557229925004.2878|https://vk.com/id71874357?z=photo71874357_377259444%2Fphotos71874357
1557229923463.719|https://vk.com/id71874357?z=photo71874357_378633215%2Fphotos71874357
1557229922507.983|https://vk.com/id71874357?z=photo71874357_380914107%2Fphotos71874357
1557229917257.8599|https://vk.com/id71874357?z=photo71874357_380961200%2Fphotos71874357
1557229915815.629|https://vk.com/id71874357?z=photo71874357_383056303%2Fphotos71874357
1557229914302.9338|https://vk.com/id71874357?z=photo71874357_383820716%2Fphotos71874357
1557229912124.12|https://vk.com/id71874357?z=photo71874357_383821013%2Fphotos71874357
1557229902248.1|https://vk.com/id71874357?z=photo71874357_384456603%2Fphotos71874357
1557229899587.302|https://vk.com/id71874357?z=photo71874357_393879366%2Fphotos71874357
1557229886058.951|https://vk.com/id71874357?z=photo71874357_396084568%2Fphotos71874357
1557229885071.178|https://vk.com/id71874357?z=photo71874357_400181751%2Fphotos71874357
1557229883706.3079|https://vk.com/id71874357?z=photo71874357_401303054%2Fphotos71874357
1557229882606.6091|https://vk.com/id71874357?z=photo71874357_405187631%2Fphotos71874357
1557229880118.712|https://vk.com/id71874357?z=photo71874357_406428485%2Fphotos71874357
1557229878240.103|https://vk.com/id71874357?z=photo71874357_414500583%2Fphotos71874357
1557157980852.761|https://translate.yandex.ru/?utm_source=slovari&lang=ru-en&text=%D0%BC%D0%BE%D0%B4%D0%B5%D0%BB%D1%8C%20%D0%BA%D0%BE%D1%80%D0%BC%D0%B8%D1%82%D1%81%D1%8F%20%D0%BC%D0%BD%D0%BE%D0%B9
1557157974303.07|https://translate.yandex.ru/?utm_source=slovari&lang=ru-en&text=%D0%BC%D0%BE%D0%B4%D0%B5%D0%BB%D1%8C%20%D0%BA%D0%BE%D1%80%D0%BC%D0%B8%D1%82%D1%81%D1%8F%20%D0%BC%D0%BD%D0%BE%D0%B9%20%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D0%BC%D0%B8
1557157973133.791|https://translate.yandex.ru/?utm_source=slovari&lang=ru-en&text=%D0%BC%D0%BE%D0%B4%D0%B5%D0%BB%D1%8C%20%D0%BA%D0%BE%D1%80%D0%BC%D0%B8%D1%82%D1%81%D1%8F%20%20%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D0%BC%D0%B8
1557157960785.455|https://translate.yandex.ru/?utm_source=slovari&lang=ru-en&text=%D0%BC%D0%BE%D0%B4%D0%B5%D0%BB%D1%8C%20%D0%BA%D0%BE%D1%80%D0%BC%D0%B8%D1%82%D1%81%D1%8F%20%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D0%BC%D0%B8
1557157955971.261|https://translate.yandex.ru/?utm_source=slovari&lang=ru-en&text=%D0%BA%D0%BE%D1%80%D0%BC%D0%B8%D1%82%D1%81%D1%8F%20%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D0%BC%D0%B8
1557157953374.6182|https://translate.yandex.ru/?utm_source=slovari&lang=ru-en&text=%D0%BA%D0%BE%D1%80%D0%BC%D0%B8%D1%82%D1%81%D1%8F
1557157951606.473|https://translate.yandex.ru/?utm_source=slovari&lang=ru-en
1557157951189.892|https://translate.yandex.ru/?utm_source=slovari&lang=ru-en&text=%D1%80
1557157832258.136|https://vk.com/feed?w=wall-71960446_194756
1557157489665.8372|https://accounts.google.com/signin/v2/sl/pwd?service=wise&passive=1209600&continue=https%3A%2F%2Fdocs.google.com%2Fspreadsheets%2F%3Fusp%3Dchrome_app&followup=https%3A%2F%2Fdocs.google.com%2Fspreadsheets%2F%3Fusp%3Dchrome_app&ltmpl=sheets&flowName=GlifWebSignIn&flowEntry=ServiceLogin
